-3.80859	2.70891e-06	6.96015e-05
-3.79883	2.81155e-06	7.24131e-05
-3.78906	2.91781e-06	7.53309e-05
-3.7793	3.0278e-06	7.83587e-05
-3.76953	3.14163e-06	8.15003e-05
-3.75977	3.25943e-06	8.47598e-05
-3.75	3.38133e-06	8.81411e-05
-3.74023	3.50745e-06	9.16485e-05
-3.73047	3.63793e-06	9.52865e-05
-3.7207	3.7729e-06	9.90594e-05
-3.71094	3.9125e-06	0.000102972
-3.70117	4.05689e-06	0.000107029
-3.69141	4.2062e-06	0.000111235
-3.68164	4.36059e-06	0.000115596
-3.67188	4.52022e-06	0.000120116
-3.66211	4.68524e-06	0.000124801
-3.65234	4.85583e-06	0.000129657
-3.64258	5.03215e-06	0.000134689
-3.63281	5.21437e-06	0.000139903
-3.62305	5.40267e-06	0.000145306
-3.61328	5.59724e-06	0.000150903
-3.60352	5.79827e-06	0.000156702
-3.59375	6.00594e-06	0.000162707
-3.58398	6.22045e-06	0.000168928
-3.57422	6.44202e-06	0.00017537
-3.56445	6.67084e-06	0.000182041
-3.55469	6.90713e-06	0.000188948
-3.54492	7.15111e-06	0.000196099
-3.53516	7.40299e-06	0.000203502
-3.52539	7.66302e-06	0.000211165
-3.51562	7.93143e-06	0.000219096
-3.50586	8.20846e-06	0.000227305
-3.49609	8.49435e-06	0.000235799
-3.48633	8.78936e-06	0.000244589
-3.47656	9.09375e-06	0.000253682
-3.4668	9.40778e-06	0.00026309
-3.45703	9.73173e-06	0.000272822
-3.44727	1.00659e-05	0.000282888
-3.4375	1.04105e-05	0.000293298
-3.42773	1.07659e-05	0.000304064
-3.41797	1.11324e-05	0.000315197
-3.4082	1.15102e-05	0.000326707
-3.39844	1.18997e-05	0.000338606
-3.38867	1.23013e-05	0.000350908
-3.37891	1.27152e-05	0.000363623
-3.36914	1.31417e-05	0.000376765
-3.35938	1.35813e-05	0.000390346
-3.34961	1.40342e-05	0.00040438
-3.33984	1.45009e-05	0.000418881
-3.33008	1.49816e-05	0.000433863
-3.32031	1.54768e-05	0.000449339
-3.31055	1.59869e-05	0.000465326
-3.30078	1.65121e-05	0.000481838
-3.29102	1.70531e-05	0.000498892
-3.28125	1.761e-05	0.000516502
-3.27148	1.81834e-05	0.000534685
-3.26172	1.87737e-05	0.000553459
-3.25195	1.93813e-05	0.00057284
-3.24219	2.00067e-05	0.000592847
-3.23242	2.06503e-05	0.000613497
-3.22266	2.13125e-05	0.000634809
-3.21289	2.19939e-05	0.000656803
-3.20312	2.26949e-05	0.000679498
-3.19336	2.3416e-05	0.000702914
-3.18359	2.41577e-05	0.000727072
-3.17383	2.49205e-05	0.000751993
-3.16406	2.5705e-05	0.000777697
-3.1543	2.65117e-05	0.000804209
-3.14453	2.7341e-05	0.00083155
-3.13477	2.81936e-05	0.000859744
-3.125	2.907e-05	0.000888814
-3.11523	2.99708e-05	0.000918784
-3.10547	3.08966e-05	0.000949681
-3.0957	3.18479e-05	0.000981529
-3.08594	3.28254e-05	0.00101435
-3.07617	3.38296e-05	0.00104818
-3.06641	3.48613e-05	0.00108305
-3.05664	3.5921e-05	0.00111897
-3.04688	3.70094e-05	0.00115598
-3.03711	3.81271e-05	0.0011941
-3.02734	3.92748e-05	0.00123338
-3.01758	4.04533e-05	0.00127383
-3.00781	4.16631e-05	0.00131549
-2.99805	4.2905e-05	0.0013584
-2.98828	4.41797e-05	0.00140258
-2.97852	4.54879e-05	0.00144807
-2.96875	4.68304e-05	0.0014949
-2.95898	4.82079e-05	0.0015431
-2.94922	4.96213e-05	0.00159273
-2.93945	5.10711e-05	0.0016438
-2.92969	5.25584e-05	0.00169636
-2.91992	5.40838e-05	0.00175044
-2.91016	5.56481e-05	0.00180609
-2.90039	5.72523e-05	0.00186334
-2.89062	5.8897e-05	0.00192224
-2.88086	6.05833e-05	0.00198282
-2.87109	6.23118e-05	0.00204513
-2.86133	6.40836e-05	0.00210922
-2.85156	6.58995e-05	0.00217512
-2.8418	6.77604e-05	0.00224288
-2.83203	6.96671e-05	0.00231254
-2.82227	7.16207e-05	0.00238416
-2.8125	7.36221e-05	0.00245779
-2.80273	7.56721e-05	0.00253346
-2.79297	7.77719e-05	0.00261123
-2.7832	7.99223e-05	0.00269115
-2.77344	8.21243e-05	0.00277328
-2.76367	8.43789e-05	0.00285766
-2.75391	8.66871e-05	0.00294434
-2.74414	8.905e-05	0.00303339
-2.73438	9.14686e-05	0.00312486
-2.72461	9.3944e-05	0.0032188
-2.71484	9.64771e-05	0.00331528
-2.70508	9.9069e-05	0.00341435
-2.69531	0.000101721	0.00351607
-2.68555	0.000104434	0.00362051
-2.67578	0.000107209	0.00372771
-2.66602	0.000110047	0.00383776
-2.65625	0.00011295	0.00395071
-2.64648	0.000115918	0.00406663
-2.63672	0.000118953	0.00418558
-2.62695	0.000122055	0.00430764
-2.61719	0.000125227	0.00443286
-2.60742	0.000128469	0.00456133
-2.59766	0.000131782	0.00469312
-2.58789	0.000135168	0.00482828
-2.57812	0.000138627	0.00496691
-2.56836	0.000142162	0.00510907
-2.55859	0.000145772	0.00525484
-2.54883	0.00014946	0.00540431
-2.53906	0.000153227	0.00555753
-2.5293	0.000157074	0.00571461
-2.51953	0.000161002	0.00587561
-2.50977	0.000165012	0.00604062
-2.5	0.000169107	0.00620973
-2.49023	0.000173286	0.00638301
-2.48047	0.000177552	0.00656056
-2.4707	0.000181905	0.00674247
-2.46094	0.000186347	0.00692882
-2.45117	0.00019088	0.0071197
-2.44141	0.000195504	0.0073152
-2.43164	0.000200221	0.00751542
-2.42188	0.000205032	0.00772045
-2.41211	0.000209939	0.00793039
-2.40234	0.000214943	0.00814534
-2.39258	0.000220045	0.00836538
-2.38281	0.000225247	0.00859063
-2.37305	0.00023055	0.00882118
-2.36328	0.000235955	0.00905713
-2.35352	0.000241463	0.00929859
-2.34375	0.000247077	0.00954567
-2.33398	0.000252798	0.00979847
-2.32422	0.000258625	0.0100571
-2.31445	0.000264563	0.0103217
-2.30469	0.00027061	0.0105923
-2.29492	0.00027677	0.010869
-2.28516	0.000283042	0.0111521
-2.27539	0.00028943	0.0114415
-2.26562	0.000295933	0.0117374
-2.25586	0.000302553	0.01204
-2.24609	0.000309292	0.0123493
-2.23633	0.000316151	0.0126654
-2.22656	0.000323131	0.0129886
-2.2168	0.000330234	0.0133188
-2.20703	0.000337461	0.0136563
-2.19727	0.000344813	0.0140011
-2.1875	0.000352292	0.0143534
-2.17773	0.000359898	0.0147133
-2.16797	0.000367634	0.0150809
-2.1582	0.0003755	0.0154564
-2.14844	0.000383498	0.0158399
-2.13867	0.000391629	0.0162315
-2.12891	0.000399894	0.0166314
-2.11914	0.000408295	0.0170397
-2.10938	0.000416832	0.0174565
-2.09961	0.000425507	0.0178821
-2.08984	0.000434322	0.0183164
-2.08008	0.000443277	0.0187597
-2.07031	0.000452373	0.019212
-2.06055	0.000461612	0.0196736
-2.05078	0.000470995	0.0201446
-2.04102	0.000480522	0.0206252
-2.03125	0.000490196	0.0211154
-2.02148	0.000500016	0.0216154
-2.01172	0.000509985	0.0221254
-2.00195	0.000520103	0.0226455
-1.99219	0.000530371	0.0231758
-1.98242	0.00054079	0.0237166
-1.97266	0.000551361	0.024268
-1.96289	0.000562085	0.0248301
-1.95312	0.000572963	0.025403
-1.94336	0.000583996	0.025987
-1.93359	0.000595185	0.0265822
-1.92383	0.00060653	0.0271887
-1.91406	0.000618033	0.0278068
-1.9043	0.000629694	0.0284365
-1.89453	0.000641513	0.029078
-1.88477	0.000653492	0.0297315
-1.875	0.000665631	0.0303971
-1.86523	0.000677931	0.031075
-1.85547	0.000690393	0.0317654
-1.8457	0.000703016	0.0324684
-1.83594	0.000715802	0.0331842
-1.82617	0.000728751	0.033913
-1.81641	0.000741864	0.0346549
-1.80664	0.000755141	0.03541
-1.79688	0.000768581	0.0361786
-1.78711	0.000782187	0.0369608
-1.77734	0.000795957	0.0377567
-1.76758	0.000809893	0.0385666
-1.75781	0.000823994	0.0393906
-1.74805	0.00083826	0.0402289
-1.73828	0.000852693	0.0410816
-1.72852	0.000867291	0.0419489
-1.71875	0.000882054	0.0428309
-1.70898	0.000896984	0.0437279
-1.69922	0.000912079	0.04464
-1.68945	0.00092734	0.0455673
-1.67969	0.000942766	0.0465101
-1.66992	0.000958358	0.0474684
-1.66016	0.000974115	0.0484426
-1.65039	0.000990036	0.0494326
-1.64062	0.00100612	0.0504387
-1.63086	0.00102237	0.0514611
-1.62109	0.00103878	0.0524999
-1.61133	0.00105536	0.0535552
-1.60156	0.0010721	0.0546273
-1.5918	0.001089	0.0557163
-1.58203	0.00110606	0.0568224
-1.57227	0.00112328	0.0579456
-1.5625	0.00114066	0.0590863
-1.55273	0.00115819	0.0602445
-1.54297	0.00117589	0.0614204
-1.5332	0.00119374	0.0626141
-1.52344	0.00121175	0.0638259
-1.51367	0.00122991	0.0650558
-1.50391	0.00124823	0.066304
-1.49414	0.00126669	0.0675707
-1.48438	0.00128531	0.068856
-1.47461	0.00130408	0.0701601
-1.46484	0.00132299	0.0714831
-1.45508	0.00134205	0.0728251
-1.44531	0.00136126	0.0741864
-1.43555	0.00138061	0.075567
-1.42578	0.0014001	0.0769671
-1.41602	0.00141973	0.0783868
-1.40625	0.0014395	0.0798263
-1.39648	0.0014594	0.0812857
-1.38672	0.00147944	0.0827652
-1.37695	0.00149961	0.0842648
-1.36719	0.00151991	0.0857847
-1.35742	0.00154034	0.087325
-1.34766	0.00156089	0.0888859
-1.33789	0.00158157	0.0904675
-1.32812	0.00160237	0.0920699
-1.31836	0.00162329	0.0936932
-1.30859	0.00164432	0.0953375
-1.29883	0.00166547	0.0970029
-1.28906	0.00168673	0.0986897
-1.2793	0.0017081	0.100398
-1.26953	0.00172957	0.102127
-1.25977	0.00175114	0.103878
-1.25	0.00177282	0.105651
-1.24023	0.00179459	0.107446
-1.23047	0.00181646	0.109262
-1.2207	0.00183842	0.111101
-1.21094	0.00186046	0.112961
-1.20117	0.0018826	0.114844
-1.19141	0.00190481	0.116749
-1.18164	0.0019271	0.118676
-1.17188	0.00194947	0.120625
-1.16211	0.0019719	0.122597
-1.15234	0.00199441	0.124592
-1.14258	0.00201698	0.126608
-1.13281	0.00203961	0.128648
-1.12305	0.0020623	0.13071
-1.11328	0.00208504	0.132795
-1.10352	0.00210783	0.134903
-1.09375	0.00213067	0.137034
-1.08398	0.00215355	0.139187
-1.07422	0.00217646	0.141364
-1.06445	0.00219942	0.143563
-1.05469	0.0022224	0.145786
-1.04492	0.00224541	0.148031
-1.03516	0.00226844	0.1503
-1.02539	0.00229148	0.152591
-1.01562	0.00231454	0.154906
-1.00586	0.00233761	0.157243
-0.996094	0.00236069	0.159604
-0.986328	0.00238376	0.161988
-0.976562	0.00240683	0.164395
-0.966797	0.0024299	0.166824
-0.957031	0.00245295	0.169277
-0.947266	0.00247598	0.171753
-0.9375	0.00249899	0.174252
-0.927734	0.00252197	0.176774
-0.917969	0.00254492	0.179319
-0.908203	0.00256784	0.181887
-0.898438	0.00259072	0.184478
-0.888672	0.00261355	0.187091
-0.878906	0.00263632	0.189728
-0.869141	0.00265905	0.192387
-0.859375	0.00268171	0.195068
-0.849609	0.00270431	0.197773
-0.839844	0.00272684	0.2005
-0.830078	0.0027493	0.203249
-0.820312	0.00277168	0.206021
-0.810547	0.00279397	0.208815
-0.800781	0.00281617	0.211631
-0.791016	0.00283828	0.214469
-0.78125	0.00286029	0.217329
-0.771484	0.0028822	0.220211
-0.761719	0.00290399	0.223115
-0.751953	0.00292567	0.226041
-0.742188	0.00294724	0.228988
-0.732422	0.00296867	0.231957
-0.722656	0.00298998	0.234947
-0.712891	0.00301116	0.237958
-0.703125	0.00303219	0.24099
-0.693359	0.00305309	0.244043
-0.683594	0.00307383	0.247117
-0.673828	0.00309442	0.250212
-0.664062	0.00311485	0.253327
-0.654297	0.00313511	0.256462
-0.644531	0.00315521	0.259617
-0.634766	0.00317513	0.262792
-0.625	0.00319487	0.265987
-0.615234	0.00321443	0.269201
-0.605469	0.0032338	0.272435
-0.595703	0.00325298	0.275688
-0.585938	0.00327196	0.27896
-0.576172	0.00329073	0.282251
-0.566406	0.0033093	0.28556
-0.556641	0.00332765	0.288888
-0.546875	0.00334579	0.292233
-0.537109	0.00336371	0.295597
-0.527344	0.0033814	0.298979
-0.517578	0.00339885	0.302377
-0.507812	0.00341608	0.305794
-0.498047	0.00343306	0.309227
-0.488281	0.0034498	0.312676
-0.478516	0.00346629	0.316143
-0.46875	0.00348252	0.319625
-0.458984	0.0034985	0.323124
-0.449219	0.00351422	0.326638
-0.439453	0.00352967	0.330168
-0.429688	0.00354485	0.333712
-0.419922	0.00355975	0.337272
-0.410156	0.00357438	0.340847
-0.400391	0.00358872	0.344435
-0.390625	0.00360278	0.348038
-0.380859	0.00361655	0.351655
-0.371094	0.00363003	0.355285
-0.361328	0.00364321	0.358928
-0.351562	0.00365609	0.362584
-0.341797	0.00366866	0.366253
-0.332031	0.00368092	0.369934
-0.322266	0.00369288	0.373626
-0.3125	0.00370452	0.377331
-0.302734	0.00371584	0.381047
-0.292969	0.00372684	0.384774
-0.283203	0.00373752	0.388511
-0.273438	0.00374787	0.392259
-0.263672	0.00375789	0.396017
-0.253906	0.00376758	0.399784
-0.244141	0.00377693	0.403561
-0.234375	0.00378595	0.407347
-0.224609	0.00379462	0.411142
-0.214844	0.00380296	0.414945
-0.205078	0.00381094	0.418756
-0.195312	0.00381858	0.422574
-0.185547	0.00382587	0.4264
-0.175781	0.00383281	0.430233
-0.166016	0.0038394	0.434073
-0.15625	0.00384563	0.437918
-0.146484	0.0038515	0.44177
-0.136719	0.00385701	0.445627
-0.126953	0.00386216	0.449489
-0.117188	0.00386696	0.453356
-0.107422	0.00387138	0.457227
-0.0976562	0.00387545	0.461103
-0.0878906	0.00387915	0.464982
-0.078125	0.00388248	0.468864
-0.0683594	0.00388544	0.47275
-0.0585938	0.00388803	0.476638
-0.0488281	0.00389026	0.480528
-0.0390625	0.00389211	0.48442
-0.0292969	0.0038936	0.488314
-0.0195312	0.00389471	0.492208
-0.00976562	0.00389546	0.496104
0	0.00389583	0.5
0.00976562	0.00389583	0.503896
0.0195312	0.00389546	0.507791
0.0292969	0.00389471	0.511686
0.0390625	0.0038936	0.515579
0.0488281	0.00389211	0.519471
0.0585938	0.00389026	0.523362
0.0683594	0.00388803	0.52725
0.078125	0.00388544	0.531135
0.0878906	0.00388248	0.535018
0.0976562	0.00387914	0.538897
0.107422	0.00387545	0.542772
0.117188	0.00387138	0.546644
0.126953	0.00386696	0.550511
0.136719	0.00386216	0.554373
0.146484	0.00385701	0.55823
0.15625	0.0038515	0.562081
0.166016	0.00384563	0.565927
0.175781	0.0038394	0.569766
0.185547	0.00383281	0.573599
0.195312	0.00382587	0.577425
0.205078	0.00381858	0.581244
0.214844	0.00381094	0.585054
0.224609	0.00380296	0.588857
0.234375	0.00379462	0.592652
0.244141	0.00378595	0.596438
0.253906	0.00377693	0.600215
0.263672	0.00376758	0.603983
0.273438	0.00375789	0.60774
0.283203	0.00374787	0.611488
0.292969	0.00373752	0.615226
0.302734	0.00372684	0.618953
0.3125	0.00371584	0.622669
0.322266	0.00370452	0.626373
0.332031	0.00369288	0.630066
0.341797	0.00368092	0.633747
0.351562	0.00366866	0.637415
0.361328	0.00365609	0.641072
0.371094	0.00364321	0.644715
0.380859	0.00363003	0.648345
0.390625	0.00361655	0.651961
0.400391	0.00360278	0.655564
0.410156	0.00358872	0.659153
0.419922	0.00357438	0.662727
0.429688	0.00355975	0.666287
0.439453	0.00354485	0.669832
0.449219	0.00352967	0.673362
0.458984	0.00351422	0.676876
0.46875	0.0034985	0.680374
0.478516	0.00348252	0.683857
0.488281	0.00346629	0.687323
0.498047	0.0034498	0.690773
0.507812	0.00343306	0.694206
0.517578	0.00341608	0.697622
0.527344	0.00339886	0.701021
0.537109	0.0033814	0.704402
0.546875	0.00336371	0.707766
0.556641	0.00334579	0.711112
0.566406	0.00332765	0.714439
0.576172	0.0033093	0.717749
0.585938	0.00329073	0.721039
0.595703	0.00327196	0.724311
0.605469	0.00325298	0.727564
0.615234	0.0032338	0.730798
0.625	0.00321443	0.734013
0.634766	0.00319487	0.737207
0.644531	0.00317513	0.740383
0.654297	0.00315521	0.743538
0.664062	0.00313511	0.746673
0.673828	0.00311485	0.749788
0.683594	0.00309442	0.752882
0.693359	0.00307383	0.755956
0.703125	0.00305309	0.759009
0.712891	0.00303219	0.762041
0.722656	0.00301116	0.765052
0.732422	0.00298998	0.768042
0.742188	0.00296867	0.771011
0.751953	0.00294724	0.773958
0.761719	0.00292567	0.776884
0.771484	0.00290399	0.779788
0.78125	0.0028822	0.78267
0.791016	0.00286029	0.78553
0.800781	0.00283828	0.788369
0.810547	0.00281617	0.791185
0.820312	0.00279397	0.793979
0.830078	0.00277168	0.796751
0.839844	0.0027493	0.7995
0.849609	0.00272684	0.802227
0.859375	0.00270431	0.804931
0.869141	0.00268171	0.807613
0.878906	0.00265905	0.810272
0.888672	0.00263632	0.812908
0.898438	0.00261355	0.815522
0.908203	0.00259072	0.818112
0.917969	0.00256784	0.82068
0.927734	0.00254492	0.823225
0.9375	0.00252197	0.825747
0.947266	0.00249899	0.828246
0.957031	0.00247598	0.830722
0.966797	0.00245295	0.833175
0.976562	0.0024299	0.835605
0.986328	0.00240683	0.838012
0.996094	0.00238376	0.840396
1.00586	0.00236069	0.842756
1.01562	0.00233761	0.845094
1.02539	0.00231454	0.847408
1.03516	0.00229148	0.8497
1.04492	0.00226844	0.851968
1.05469	0.00224541	0.854214
1.06445	0.0022224	0.856436
1.07422	0.00219942	0.858635
1.08398	0.00217646	0.860812
1.09375	0.00215355	0.862965
1.10352	0.00213067	0.865096
1.11328	0.00210783	0.867204
1.12305	0.00208504	0.869289
1.13281	0.0020623	0.871351
1.14258	0.00203961	0.873391
1.15234	0.00201698	0.875408
1.16211	0.00199441	0.877402
1.17188	0.0019719	0.879374
1.18164	0.00194947	0.881324
1.19141	0.0019271	0.883251
1.20117	0.00190481	0.885156
1.21094	0.0018826	0.887038
1.2207	0.00186046	0.888899
1.23047	0.00183842	0.890737
1.24023	0.00181646	0.892554
1.25	0.00179459	0.894348
1.25977	0.00177282	0.896121
1.26953	0.00175114	0.897872
1.2793	0.00172957	0.899602
1.28906	0.0017081	0.90131
1.29883	0.00168673	0.902997
1.30859	0.00166547	0.904662
1.31836	0.00164432	0.906306
1.32812	0.00162329	0.90793
1.33789	0.00160237	0.909532
1.34766	0.00158157	0.911114
1.35742	0.00156089	0.912674
1.36719	0.00154034	0.914215
1.37695	0.00151991	0.915735
1.38672	0.00149961	0.917234
1.39648	0.00147944	0.918714
1.40625	0.0014594	0.920173
1.41602	0.0014395	0.921613
1.42578	0.00141973	0.923032
1.43555	0.0014001	0.924432
1.44531	0.00138061	0.925813
1.45508	0.00136126	0.927174
1.46484	0.00134205	0.928516
1.47461	0.00132299	0.929839
1.48438	0.00130408	0.931143
1.49414	0.00128531	0.932429
1.50391	0.00126669	0.933695
1.51367	0.00124823	0.934944
1.52344	0.00122991	0.936174
1.5332	0.00121175	0.937385
1.54297	0.00119374	0.938579
1.55273	0.00117589	0.939755
1.5625	0.00115819	0.940913
1.57227	0.00114066	0.942054
1.58203	0.00112328	0.943177
1.5918	0.00110606	0.944283
1.60156	0.001089	0.945372
1.61133	0.0010721	0.946444
1.62109	0.00105536	0.9475
1.63086	0.00103878	0.948538
1.64062	0.00102237	0.949561
1.65039	0.00100612	0.950567
1.66016	0.000990036	0.951557
1.66992	0.000974115	0.952531
1.67969	0.000958358	0.953489
1.68945	0.000942767	0.954432
1.69922	0.00092734	0.955359
1.70898	0.000912079	0.956271
1.71875	0.000896984	0.957169
1.72852	0.000882054	0.958051
1.73828	0.000867291	0.958918
1.74805	0.000852693	0.959771
1.75781	0.00083826	0.960609
1.76758	0.000823994	0.961433
1.77734	0.000809893	0.962243
1.78711	0.000795957	0.963039
1.79688	0.000782187	0.963821
1.80664	0.000768581	0.964589
1.81641	0.000755141	0.965345
1.82617	0.000741864	0.966086
1.83594	0.000728751	0.966815
1.8457	0.000715802	0.967531
1.85547	0.000703016	0.968234
1.86523	0.000690393	0.968924
1.875	0.000677931	0.969602
1.88477	0.000665631	0.970268
1.89453	0.000653492	0.970921
1.9043	0.000641513	0.971563
1.91406	0.000629694	0.972193
1.92383	0.000618033	0.972811
1.93359	0.00060653	0.973417
1.94336	0.000595185	0.974012
1.95312	0.000583996	0.974596
1.96289	0.000572963	0.975169
1.97266	0.000562085	0.975731
1.98242	0.000551361	0.976283
1.99219	0.00054079	0.976824
2.00195	0.000530371	0.977354
2.01172	0.000520103	0.977874
2.02148	0.000509985	0.978384
2.03125	0.000500016	0.978884
2.04102	0.000490196	0.979374
2.05078	0.000480522	0.979855
2.06055	0.000470995	0.980326
2.07031	0.000461612	0.980787
2.08008	0.000452373	0.98124
2.08984	0.000443277	0.981683
2.09961	0.000434322	0.982117
2.10938	0.000425507	0.982543
2.11914	0.000416832	0.98296
2.12891	0.000408295	0.983368
2.13867	0.000399894	0.983768
2.14844	0.000391629	0.98416
2.1582	0.000383498	0.984543
2.16797	0.0003755	0.984919
2.17773	0.000367634	0.985286
2.1875	0.000359898	0.985646
2.19727	0.000352292	0.985998
2.20703	0.000344813	0.986343
2.2168	0.000337461	0.986681
2.22656	0.000330234	0.987011
2.23633	0.000323131	0.987334
2.24609	0.000316151	0.98765
2.25586	0.000309292	0.987959
2.26562	0.000302553	0.988262
2.27539	0.000295933	0.988558
2.28516	0.00028943	0.988847
2.29492	0.000283042	0.98913
2.30469	0.00027677	0.989407
2.31445	0.00027061	0.989678
2.32422	0.000264563	0.989942
2.33398	0.000258625	0.990201
2.34375	0.000252798	0.990454
2.35352	0.000247077	0.990701
2.36328	0.000241463	0.990942
2.37305	0.000235955	0.991178
2.38281	0.00023055	0.991409
2.39258	0.000225247	0.991634
2.40234	0.000220045	0.991854
2.41211	0.000214943	0.992069
2.42188	0.000209939	0.992279
2.43164	0.000205032	0.992484
2.44141	0.000200221	0.992684
2.45117	0.000195504	0.99288
2.46094	0.00019088	0.993071
2.4707	0.000186347	0.993257
2.48047	0.000181905	0.993439
2.49023	0.000177552	0.993616
2.5	0.000173286	0.99379
2.50977	0.000169107	0.993959
2.51953	0.000165012	0.994124
2.5293	0.000161002	0.994285
2.53906	0.000157074	0.994442
2.54883	0.000153227	0.994595
2.55859	0.00014946	0.994745
